name,track_number,duration_ms,duration,explicit,popularity,external_url,diva_id,diva_name,album_id,album_name,diva_popularity,diva_followers,diva_image_url,album_total_tracks,release_date,release_year,decada,album_image_url,temas_principales,emocion_alegria,emocion_tristeza,emocion_miedo,emocion_ira,emocion_sorpresa,emocion_asco,emocion_principal,resumen,tono_general,energia_emocional,valencia,activacion
Me Haces Falta,2,217666,3:38,FALSE,30,https://open.spotify.com/track/7Lt9u5REhmzMNPmWyaMoCb,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,07ztulX4jyOAR5nUUYc2K6,Como Ama Una Mujer,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,11,2007-03-27,2007,Años 2000,https://i.scdn.co/image/ab67616d0000b2739c5d4ca754b41bc43d978a6c,"arrepentimiento, pérdida, desesperación",0,0.9,0.6,0.4,0.1,0.3,tristeza,"La letra expresa un profundo arrepentimiento y dolor tras una separación. La narradora se da cuenta de su error, siente una soledad inmensa, miedo y se odia a sí misma. Describe una desesperación intensa por la ausencia de la persona amada, sintiéndose perdida y sufriendo intensamente.",negativo,alta,-0.9,0.8
Como Ama Una Mujer,3,361026,6:01,FALSE,24,https://open.spotify.com/track/2KuXuNrCrkePxYNwwJQ56U,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,07ztulX4jyOAR5nUUYc2K6,Como Ama Una Mujer,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,11,2007-03-27,2007,Años 2000,https://i.scdn.co/image/ab67616d0000b2739c5d4ca754b41bc43d978a6c,"amor, resiliencia, vulnerabilidad",0.3,0.7,0.1,0,0,0,tristeza,"Una mujer reflexiona sobre su forma apasionada e impulsiva de amar. A pesar de los errores y el dolor, se reafirma en su entrega total y su capacidad para levantarse, aceptando que equivocarse es parte de amar intensamente.",negativo,media,-0.4,0.6
Te Voy A Querer,4,280306,4:40,FALSE,22,https://open.spotify.com/track/1j55r97on3Eec25aSVjjha,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,07ztulX4jyOAR5nUUYc2K6,Como Ama Una Mujer,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,11,2007-03-27,2007,Años 2000,https://i.scdn.co/image/ab67616d0000b2739c5d4ca754b41bc43d978a6c,"Amor, Devoción, Eternidad",0.9,0.1,0,0,0,0,alegría,"Es una declaración de amor incondicional y eterno. La narradora promete seguir a su amado sin importar los obstáculos o el destino, superando miedos pasados y reafirmando su decisión de amarle para siempre, incluso más allá de la vida.",positivo,alta,0.85,0.75
Porque te marchas,5,273653,4:34,FALSE,21,https://open.spotify.com/track/3Cu3Kkrq3mVsgO3Tqc0ML3,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,07ztulX4jyOAR5nUUYc2K6,Como Ama Una Mujer,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,11,2007-03-27,2007,Años 2000,https://i.scdn.co/image/ab67616d0000b2739c5d4ca754b41bc43d978a6c,"ruptura, dolor, despedida",0,0.9,0.6,0.7,0.1,0.2,tristeza,"La letra describe el dolor y la resignación ante una ruptura inminente. La narradora expresa su tristeza, el miedo a la soledad y la ira hacia su pareja por marcharse cobardemente, aunque también muestra una resolución para seguir adelante a pesar del sufrimiento.",negativo,alta,-0.8,0.7
Por Arriesgarnos,6,211800,3:32,FALSE,23,https://open.spotify.com/track/1SpKiWdhcYnDt6eeFy4coA,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,07ztulX4jyOAR5nUUYc2K6,Como Ama Una Mujer,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,11,2007-03-27,2007,Años 2000,https://i.scdn.co/image/ab67616d0000b2739c5d4ca754b41bc43d978a6c,"amor, entrega, riesgo",0.9,0,0,0,0.1,0,alegría,"La letra celebra un amor apasionado y la decisión de arriesgarlo todo por la relación. Expresa una entrega total y una profunda conexión, viendo al ser amado como una bendición y la razón de ser, invitando a amarse sin reservas.",positivo,alta,0.9,0.8
Tu,7,249626,4:10,FALSE,21,https://open.spotify.com/track/0i7OAQ584l2Gmp29a7Mj0z,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,07ztulX4jyOAR5nUUYc2K6,Como Ama Una Mujer,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,11,2007-03-27,2007,Años 2000,https://i.scdn.co/image/ab67616d0000b2739c5d4ca754b41bc43d978a6c,"Superación, desamor, empoderamiento",0.6,0.3,0,0.4,0.2,0,alegría,"La letra narra cómo una persona, ya recuperada de una ruptura, se enfrenta al regreso de su expareja. Con firmeza y autoconfianza, le hace ver que es demasiado tarde para volver, ya que ha logrado sanar y seguir adelante por su cuenta.",positivo,media,0.5,0.4
Amarte Es Todo,8,239320,3:59,FALSE,19,https://open.spotify.com/track/4zlSDQZoNIlKg0VPwNfuS3,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,07ztulX4jyOAR5nUUYc2K6,Como Ama Una Mujer,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,11,2007-03-27,2007,Años 2000,https://i.scdn.co/image/ab67616d0000b2739c5d4ca754b41bc43d978a6c,"Amor, Pasión, Plenitud",0.9,0,0.1,0,0.4,0,alegría,"Describe la llegada de un amor abrumador y total. Este sentimiento genera pasión, libertad, seguridad y una profunda sensación de plenitud y realización, llenando la vida de la narradora de sueños y fantasías.",positivo,alta,0.9,0.8
Apresurate,9,301346,5:01,FALSE,19,https://open.spotify.com/track/43vIuD0mkp807gLx52QvqD,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,07ztulX4jyOAR5nUUYc2K6,Como Ama Una Mujer,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,11,2007-03-27,2007,Años 2000,https://i.scdn.co/image/ab67616d0000b2739c5d4ca754b41bc43d978a6c,"Urgencia, miedo, amor",0.2,0.6,0.8,0,0,0,miedo,"Una súplica urgente a un amor para que regrese. La cantante expresa un profundo miedo a la soledad y a que el tiempo y la distancia destruyan la relación, instando a no perder la oportunidad de reavivar su amor y soñar juntos de nuevo.",negativo,alta,-0.7,0.7
Sola,10,317160,5:17,FALSE,19,https://open.spotify.com/track/5y9VOBgWbdRq0bJo1uZlb8,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,07ztulX4jyOAR5nUUYc2K6,Como Ama Una Mujer,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,11,2007-03-27,2007,Años 2000,https://i.scdn.co/image/ab67616d0000b2739c5d4ca754b41bc43d978a6c,"soledad, desamor, dolor",0,0.9,0.4,0.3,0.1,0,tristeza,"La letra describe el profundo dolor y soledad de una mujer tras una ruptura. Siente que su mundo se derrumba y lucha con el arrepentimiento, el miedo y el difícil proceso de aceptar su nueva realidad y seguir adelante sola.",negativo,media,-0.8,0.2
Adios,11,249680,4:10,FALSE,20,https://open.spotify.com/track/3WLjOv6zJ7TNsLnvB3OE8H,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,07ztulX4jyOAR5nUUYc2K6,Como Ama Una Mujer,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,11,2007-03-27,2007,Años 2000,https://i.scdn.co/image/ab67616d0000b2739c5d4ca754b41bc43d978a6c,"despedida, desamor, final",0,0.9,0.1,0.3,0,0,tristeza,"La letra narra la despedida definitiva de una relación. La cantante expresa su tristeza y frustración ante una pareja ausente, cerrando el capítulo sin ninguna esperanza de reconciliación y recogiendo los pedazos rotos de su vida.",negativo,media,-0.8,0.1
Get Right,1,225533,3:46,FALSE,56,https://open.spotify.com/track/0rLzyBecRbTpnBWvMtPVFR,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"Seducción, Coqueteo, Fiesta",0.8,0,0,0,0.1,0,alegría,"Una mujer toma la iniciativa en un ambiente festivo, invitando con confianza a alguien a dejar las dudas y aprovechar la noche. La letra es un llamado a la acción, a conectar y disfrutar el momento sin inhibiciones antes de que la noche termine.",positivo,alta,0.8,0.9
Step Into My World,2,245093,4:05,FALSE,21,https://open.spotify.com/track/17zgNKUUR0dcMoTku5SKEO,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"Seducción, Deseo, Fantasía",0.9,0,0,0,0.3,0,alegría,"La cantante invita seductoramente a una persona a entrar en su mundo, un espacio metafórico de fantasía, placer y éxtasis. Le pide que se rinda a sus deseos y promete una experiencia sensorial y onírica, libre de las ataduras de la realidad.",positivo,alta,0.9,0.8
Hold You Down (feat. Fat Joe),3,272733,4:33,FALSE,33,https://open.spotify.com/track/2wxRI1QYuRehNLyLu48YfN,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"lealtad, amistad, apoyo",0.8,0.1,0,0,0.1,0,alegría,"Una oda a la lealtad y la amistad inquebrantable. Los artistas celebran su vínculo duradero, desde sus humildes comienzos hasta el éxito, prometiéndose apoyo mutuo incondicional sin importar las circunstancias. Es una declaración de gratitud y apoyo eterno.",positivo,alta,0.85,0.6
Whatever You Wanna Do,4,229440,3:49,FALSE,12,https://open.spotify.com/track/2tm9puGYItZSsMOdF543qE,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"Seducción, Deseo, Coqueteo",0.8,0,0,0,0.3,0,alegría,"Narra un encuentro espontáneo y seductor con un desconocido. La letra describe una creciente atracción y tensión sexual, culminando en la decisión de dejarse llevar por el deseo del momento, rompiendo las reglas habituales de la narradora.",positivo,alta,0.8,0.9
Cherry Pie,5,246333,4:06,FALSE,15,https://open.spotify.com/track/6Oeol7bLepu41yOS85juuW,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"atracción, rebelión, tentación",0.8,0,0.1,0,0.2,0,alegría,"La letra narra la irresistible atracción hacia un hombre rebelde. La protagonista se siente excitada por el peligro y la idea de romper las reglas, comparando la experiencia con una tentación innegable y emocionante como un 'cherry pie'.",positivo,alta,0.8,0.8
I Got U,6,237293,3:57,FALSE,15,https://open.spotify.com/track/5C72ZveMrBp48YJygPA9Dq,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"compromiso, seguridad, lealtad",0.9,0.1,0,0.2,0.1,0,alegría,"Una declaración de amor y compromiso inquebrantable. La letra expresa seguridad y apoyo mutuo frente a las críticas externas y los errores del pasado, reafirmando que su vínculo es más fuerte que cualquier adversidad.",positivo,alta,0.8,0.7
Still Around,7,202173,3:22,FALSE,11,https://open.spotify.com/track/6QgjvhAxfjnEh94b7iSYPC,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"amor duradero, promesas, nostalgia",0.9,0,0,0,0.2,0,alegría,"La cantante recuerda con cariño las promesas hechas al inicio de su relación, celebrando que, a pesar del tiempo, su pareja ha cumplido su palabra y su amor perdura, manteniéndose fuerte y presente en su vida.",positivo,media,0.9,-0.2
Ryde or Die,8,243466,4:03,FALSE,14,https://open.spotify.com/track/0BSFXFUVRbgFvBrHRH3WPe,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"amor incondicional, devoción, sacrificio",0.8,0.1,0,0,0.4,0,alegría,"La letra describe un amor obsesivo y total. La narradora expresa su disposición a hacer cualquier sacrificio, incluso morir, por su pareja, demostrando una devoción incondicional y abrumadora que ni ella misma comprende del todo.",positivo,alta,0.8,0.7
"I, Love",9,222333,3:42,FALSE,14,https://open.spotify.com/track/5Ch3XEuqmo7hai80WEyBPx,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"Amor, Devoción, Declaración",0.9,0.2,0,0,0,0,alegría,"Una declaración de amor profunda y persistente hacia alguien que parece no comprender la intensidad de los sentimientos de la cantante. Ella afirma su devoción incondicional y su certeza, esperando que su amor sea finalmente correspondido y aceptado.",positivo,alta,0.8,0.7
He'll Be Back,10,258426,4:18,FALSE,13,https://open.spotify.com/track/1QAEZhCLX14lkiGgtrBdCX,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"ruptura, esperanza, negación",0.2,0.8,0.4,0.1,0,0,tristeza,"Una mujer se aferra a la convicción de que su ex-pareja, quien la abandonó, se arrepentirá y volverá. La letra describe su dolor y su negación a aceptar la ruptura, manteniendo viva la esperanza de su regreso inminente.",negativo,alta,-0.6,0.5
(Can't Believe) This Is Me,11,284106,4:44,FALSE,12,https://open.spotify.com/track/67o0ikrGGE3nc79YmoCAOx,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"abandono, desamor, confusión",0,0.9,0.5,0.7,0.8,0.3,tristeza,"La letra expresa el dolor y la incredulidad ante el abandono de una pareja. La narradora se siente perdida, traicionada y confundida por una separación abrupta y sin explicaciones, enfrentando una realidad que no reconoce y acusando a su pareja de cobardía.",negativo,alta,-0.8,0.7
Get Right (feat. Fabolous),12,230600,3:51,FALSE,32,https://open.spotify.com/track/3D6gmaX1qyNKEgjRsqTfOG,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,1fRr47hbp60yegltnsvkEH,Rebirth,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2005-03-01,2005,Años 2000,https://i.scdn.co/image/ab67616d0000b27337311a3d837d4511354275d1,"seducción, flirteo, noche",0.9,0,0,0,0.2,0,alegría,"Una mujer toma la iniciativa en un ambiente festivo, invitando a un hombre a aprovechar la noche para iniciar una conexión intensa y directa. La letra es un juego de seducción lleno de confianza y deseo de vivir el momento sin demoras.",positivo,alta,0.85,0.8
Still,1,220560,3:41,FALSE,27,https://open.spotify.com/track/2zfwqlO7iM7kNqxG1E7hE7,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2NG4OLyeNMwcLqirwwwvs2,This Is Me...Then,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2002-11-19,2002,Años 2000,https://i.scdn.co/image/ab67616d0000b273c0d17a37386e6891cc4d8877,"Arrepentimiento, amor perdido, nostalgia",0.2,0.8,0,0,0,0,tristeza,"La cantante lamenta una ruptura, reconociendo sus errores y el dolor de la pérdida. A pesar de la separación, su amor por su expareja sigue intacto, considerándolo irremplazable. La letra está llena de nostalgia y arrepentimiento por cómo terminaron las cosas.",negativo,media,-0.6,-0.3
Loving You,2,225400,3:45,FALSE,25,https://open.spotify.com/track/2ICCOls3K7kjiAEv9br3vg,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2NG4OLyeNMwcLqirwwwvs2,This Is Me...Then,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2002-11-19,2002,Años 2000,https://i.scdn.co/image/ab67616d0000b273c0d17a37386e6891cc4d8877,"amor, reconciliación, pasado",0.7,0.3,0.2,0.1,0.1,0,alegría,"La narradora reflexiona sobre una relación pasada con dificultades. A pesar de los problemas, se da cuenta de que su amor persiste y propone tomar las cosas con calma para intentar una reconciliación, manteniendo la esperanza de que su amor pueda funcionar.",positivo,media,0.6,-0.2
I'm Glad,3,222040,3:42,FALSE,36,https://open.spotify.com/track/7AUfOfYTfiHhgg2Pw1aTpw,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2NG4OLyeNMwcLqirwwwvs2,This Is Me...Then,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2002-11-19,2002,Años 2000,https://i.scdn.co/image/ab67616d0000b273c0d17a37386e6891cc4d8877,"amor, felicidad, gratitud",0.9,0,0.05,0,0.2,0,alegría,"La letra celebra el haber encontrado el amor de forma inesperada. La cantante expresa una profunda alegría y gratitud por su pareja, apreciando cómo la hace sentir y la felicidad que ha traído a su vida.",positivo,alta,0.9,0.8
The One,4,216226,3:36,FALSE,23,https://open.spotify.com/track/7GzvgUv3kPRlqMXghgsIfy,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2NG4OLyeNMwcLqirwwwvs2,This Is Me...Then,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2002-11-19,2002,Años 2000,https://i.scdn.co/image/ab67616d0000b273c0d17a37386e6891cc4d8877,"Amor, Devoción, Compañerismo",0.9,0.05,0,0,0.1,0,alegría,"La letra es una declaración de amor y devoción. La cantante expresa su anhelo de ser la compañera ideal, ofreciendo apoyo incondicional, consuelo y lealtad a la persona que ama, aspirando a ser 'la única' en su vida.",positivo,alta,0.85,0.7
Dear Ben,5,194200,3:14,FALSE,22,https://open.spotify.com/track/4StGynhiPfbhrRHz6wWPkr,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2NG4OLyeNMwcLqirwwwvs2,This Is Me...Then,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2002-11-19,2002,Años 2000,https://i.scdn.co/image/ab67616d0000b273c0d17a37386e6891cc4d8877,"amor, devoción, idealización",0.9,0,0,0,0.3,0,alegría,"Es una declaración de amor y devoción total hacia Ben. La letra lo describe como el hombre perfecto, una manifestación de sus sueños y una figura indispensable, expresando una conexión física y espiritual tan intensa que se siente como una fantasía.",positivo,alta,0.9,0.8
All I Have (feat. LL Cool J),6,254466,4:14,FALSE,59,https://open.spotify.com/track/3kgutGd839IOYRl6ekeq6V,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2NG4OLyeNMwcLqirwwwvs2,This Is Me...Then,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2002-11-19,2002,Años 2000,https://i.scdn.co/image/ab67616d0000b273c0d17a37386e6891cc4d8877,"ruptura, orgullo, conflicto",0.05,0.8,0.2,0.5,0.1,0,tristeza,"La letra narra la conversación durante una ruptura. Ella, decidida a irse por el maltrato y aferrada a su orgullo, se enfrenta a él, quien intenta con arrepentimiento que se quede, recordándole su historia juntos. Es un duelo de orgullo, decisión y persuasión.",negativo,media,-0.7,0.5
Jenny from the Block (feat. Jadakiss & Styles P.),7,187840,3:08,FALSE,60,https://open.spotify.com/track/4ZOyH6KjomjlqCz3oFqglr,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2NG4OLyeNMwcLqirwwwvs2,This Is Me...Then,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2002-11-19,2002,Años 2000,https://i.scdn.co/image/ab67616d0000b273c0d17a37386e6891cc4d8877,"autenticidad, éxito, orígenes",0.8,0,0,0.2,0,0,alegría,"A pesar de su fama y riqueza, la artista reafirma su identidad y autenticidad, insistiendo en que no ha olvidado sus humildes orígenes en el Bronx. Es una declaración de orgullo por su trayectoria y sus raíces, desafiando a quienes la critican.",positivo,alta,0.7,0.8
Again,8,347360,5:47,FALSE,19,https://open.spotify.com/track/5g5r10mY528xPMkTptbd1y,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2NG4OLyeNMwcLqirwwwvs2,This Is Me...Then,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2002-11-19,2002,Años 2000,https://i.scdn.co/image/ab67616d0000b273c0d17a37386e6891cc4d8877,"amor, sanación, esperanza",0.9,0.1,0.1,0,0.3,0,alegría,"Tras un pasado de lucha y desconfianza, la letra celebra la llegada de un amor sanador que trae paz y alegría. Expresa una profunda gratitud y un compromiso eterno hacia la persona que le ha devuelto la felicidad, considerándola una parte sagrada de su ser.",positivo,alta,0.8,0.6
You Belong to Me,9,210173,3:30,FALSE,24,https://open.spotify.com/track/2xjhJjkb2NRCTDywYVEho5,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2NG4OLyeNMwcLqirwwwvs2,This Is Me...Then,74,13705806,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb,12,2002-11-19,2002,Años 2000,https://i.scdn.co/image/ab67616d0000b273c0d17a37386e6891cc4d8877,"Posesión, celos, inseguridad",0,0.5,0.7,0.8,0.1,0,ira,"Una narradora, consumida por los celos y la inseguridad, exige a su pareja que rechace a otra mujer. Con un tono posesivo y desesperado que escala hasta la amenaza, le insiste repetidamente que él le pertenece solo a ella.",negativo,alta,-0.8,0.9
